2020-02-12/17:40:28		 incomeData_02112019_121136.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:29		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:30		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:31		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:32		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:33		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:34		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:35		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
2020-02-13/20:20:36		 incomeData_021119912_010214.csv: File loaded successfully!!
